POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
394,-0.0,-0.0,-0.0,0.0,0.06,-0.0,0.0,-0.51,0.0,0.0,0.06,-0.51,-0.45
395,-0.0,0.0,-0.0,-34.31,-10.28,0.0,-0.0,32.72,-2.48,0.0,-44.59,30.24,-14.35
396,0.0,-0.0,0.0,-34.25,-3.58,-0.0,0.0,27.51,-2.63,0.0,-37.83,24.89,-12.95
397,-0.0,-0.0,0.0,0.0,-0.12,0.0,-0.0,-0.03,0.0,0.0,-0.12,-0.03,-0.14
398,0.0,0.0,0.0,0.0,-0.14,-0.0,0.0,0.32,0.0,0.0,-0.14,0.32,0.19
399,0.0,-0.0,0.0,-0.0,-0.12,0.0,-0.0,0.0,-0.0,0.0,-0.12,0.0,-0.12
400,-0.0,0.0,-0.0,0.0,-0.11,0.0,-0.0,0.36,0.0,0.0,-0.11,0.36,0.25
401,-0.0,0.0,0.0,0.0,-0.12,0.0,-0.0,0.41,0.0,0.0,-0.12,0.41,0.29
402,-0.0,-0.0,-0.0,-36.34,-6.35,0.0,0.0,26.12,-2.56,0.0,-42.69,23.56,-19.13
403,-0.0,0.0,0.0,-0.0,-0.12,-0.0,-0.0,-0.54,-0.0,0.0,-0.12,-0.54,-0.65
404,-0.0,-0.0,-0.0,-0.0,-0.12,-0.0,0.0,-0.4,0.0,0.0,-0.12,-0.4,-0.52
405,0.0,0.0,0.0,0.0,-0.12,0.0,-0.0,0.07,-0.0,0.0,-0.12,0.07,-0.04
406,0.0,0.0,-0.0,0.0,-0.12,0.0,0.0,0.38,0.0,0.0,-0.12,0.38,0.26
407,-0.0,0.0,0.0,-35.24,-11.59,-0.0,-0.0,32.23,-2.6,0.0,-46.84,29.63,-17.21
408,-0.0,-0.0,0.0,-0.0,-0.11,0.0,-0.0,-0.66,-0.0,0.0,-0.11,-0.66,-0.77
409,-0.0,-0.0,0.0,-36.52,-4.38,-0.0,0.0,23.24,-2.61,0.0,-40.9,20.63,-20.27
410,0.0,-0.0,0.0,-0.0,-0.11,-0.0,-0.0,0.01,-0.0,0.0,-0.11,0.01,-0.1
411,-0.0,-0.0,0.0,0.0,-0.11,0.0,0.0,0.08,0.0,0.0,-0.11,0.08,-0.03
412,-0.0,0.0,-0.0,-39.79,-11.71,-0.0,0.0,30.99,-2.48,0.0,-51.5,28.51,-22.98
413,0.0,-0.0,0.0,-0.0,-0.14,0.0,0.0,0.02,-0.0,0.0,-0.14,0.02,-0.13
414,-0.0,-0.0,0.0,-37.38,-9.61,0.0,0.0,33.08,-2.47,0.0,-46.99,30.61,-16.38
415,0.0,-0.0,-0.0,-38.87,-6.18,-0.0,0.0,29.67,-2.46,0.0,-45.05,27.21,-17.84
416,0.0,0.0,-0.0,0.0,-0.09,-0.0,0.0,-0.15,-0.0,0.0,-0.09,-0.15,-0.24
417,-0.0,-0.0,0.0,-0.0,-0.13,-0.0,-0.0,1.1,-0.0,0.0,-0.13,1.1,0.97
418,0.0,-0.0,-0.0,-0.0,-0.12,-0.0,0.0,0.41,-0.0,0.0,-0.12,0.41,0.29
419,0.0,0.0,-0.0,-0.0,-0.14,0.0,0.0,-0.05,0.0,0.0,-0.14,-0.05,-0.18
420,0.0,0.0,-0.0,-0.0,-0.15,-0.0,0.0,0.39,0.0,0.0,-0.15,0.39,0.24
421,0.0,-0.0,0.0,-0.0,-0.12,-0.0,0.0,-0.03,-0.0,0.0,-0.12,-0.03,-0.15
422,-0.0,-0.0,0.0,0.0,-0.13,0.0,-0.0,0.36,-0.0,0.0,-0.13,0.36,0.23
423,-0.0,0.0,-0.0,-40.75,-13.38,0.0,0.0,33.01,-2.4,0.0,-54.14,30.62,-23.52
424,0.0,0.0,0.0,-0.0,-0.04,0.0,0.0,-0.93,0.0,0.0,-0.04,-0.93,-0.97
425,-0.0,0.0,-0.0,-0.0,-0.04,-0.0,0.0,0.66,0.0,0.0,-0.04,0.66,0.62
426,0.0,-0.0,0.0,-0.0,-0.06,-0.0,0.0,0.45,-0.0,0.0,-0.06,0.45,0.39
427,0.0,-0.0,0.0,-39.68,-8.6,0.0,-0.0,32.97,-2.42,0.0,-48.29,30.55,-17.73
428,-0.0,-0.0,-0.0,0.0,-0.01,-0.0,-0.0,0.22,-0.0,0.0,-0.01,0.22,0.21
429,-0.0,0.0,0.0,0.0,-0.05,-0.0,0.0,0.45,-0.0,0.0,-0.05,0.45,0.4
430,0.0,0.0,0.0,-38.23,-8.79,0.0,-0.0,32.69,-2.44,0.0,-47.02,30.25,-16.77
431,0.0,0.0,-0.0,0.0,-0.03,-0.0,0.0,-0.09,-0.0,0.0,-0.03,-0.09,-0.13
432,0.0,0.0,-0.0,-39.32,-9.83,-0.0,0.0,30.69,-2.46,0.0,-49.14,28.23,-20.91
433,0.0,0.0,0.0,-39.45,-5.24,0.0,-0.0,33.41,-2.44,0.0,-44.69,30.98,-13.72
434,0.0,-0.0,0.0,-39.08,-7.15,-0.0,0.0,28.76,-2.43,0.0,-46.23,26.33,-19.9
435,0.0,-0.0,0.0,-35.84,-9.21,-0.0,-0.0,31.4,-2.44,0.0,-45.05,28.96,-16.09
436,0.0,0.0,0.0,-37.83,-12.55,-0.0,-0.0,31.2,-2.48,0.0,-50.38,28.72,-21.66
437,-0.0,-0.0,-0.0,-40.98,-10.17,-0.0,-0.0,30.99,-2.38,0.0,-51.15,28.6,-22.55
438,0.0,-0.0,0.0,-36.26,-12.85,0.0,0.0,32.05,-2.53,0.0,-49.11,29.52,-19.59
439,0.0,0.0,-0.0,-36.26,-10.71,-0.0,0.0,28.38,-2.45,0.0,-46.97,25.93,-21.04
440,0.0,-0.0,0.0,-33.25,-13.3,-0.0,0.0,29.37,-2.5,0.0,-46.55,26.87,-19.68
441,0.0,-0.0,0.0,-39.53,-13.3,0.0,0.0,30.75,-2.45,0.0,-52.83,28.3,-24.54
442,0.0,0.0,-0.0,-39.71,-9.18,0.0,-0.0,27.47,-2.59,0.0,-48.89,24.88,-24.01
443,0.0,0.0,-0.0,-34.1,-8.12,0.0,0.0,25.95,-2.37,0.0,-42.22,23.58,-18.64
444,-0.0,0.0,-0.0,-39.04,-15.93,-0.0,0.0,34.61,-2.51,0.0,-54.96,32.1,-22.86
445,-0.0,0.0,-0.0,-38.95,-3.83,0.0,0.0,28.44,-2.5,0.0,-42.78,25.93,-16.85
446,-0.0,0.0,0.0,-37.93,-14.99,0.0,-0.0,33.44,-2.52,0.0,-52.92,30.92,-22.0
447,-0.0,0.0,-0.0,-36.46,-13.91,0.0,0.0,33.14,-2.55,0.0,-50.37,30.58,-19.79
448,0.0,-0.0,0.0,-38.5,-8.46,0.0,0.0,28.63,-2.51,0.0,-46.95,26.12,-20.84
449,0.0,0.0,-0.0,-37.07,-7.62,0.0,0.0,31.56,-2.58,0.0,-44.69,28.99,-15.7
450,0.0,-0.0,0.0,-40.88,-15.19,-0.0,0.0,34.37,-2.38,0.0,-56.06,31.99,-24.07
451,0.0,0.0,-0.0,-37.26,-9.34,0.0,0.0,31.94,-2.54,0.0,-46.6,29.39,-17.21
452,0.0,0.0,-0.0,0.0,-0.07,0.0,-0.0,0.93,-0.0,0.0,-0.07,0.93,0.86
453,0.0,0.0,-0.0,-39.65,-15.56,0.0,0.0,32.85,-2.47,0.0,-55.21,30.38,-24.83
454,0.0,-0.0,-0.0,-38.62,-9.36,0.0,0.0,30.07,-2.53,0.0,-47.98,27.54,-20.44
455,-0.0,0.0,-0.0,0.0,-0.09,0.0,-0.0,-0.39,-0.0,0.0,-0.09,-0.39,-0.48
456,-0.0,0.0,-0.0,-0.0,-0.09,-0.0,-0.0,0.89,-0.0,0.0,-0.09,0.89,0.81
457,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.28,-0.0,0.0,-0.05,0.28,0.23
458,-0.0,0.0,0.0,-0.0,-0.1,0.0,0.0,0.04,-0.0,0.0,-0.1,0.04,-0.06
459,0.0,0.0,0.0,-40.41,-12.03,-0.0,-0.0,35.5,-2.43,0.0,-52.44,33.07,-19.37
460,-0.0,0.0,-0.0,-41.06,-12.63,0.0,0.0,33.38,-2.38,0.0,-53.69,31.0,-22.68
461,-0.0,0.0,-0.0,-38.18,-11.65,-0.0,0.0,33.8,-2.49,0.0,-49.83,31.31,-18.52
462,0.0,-0.0,-0.0,-37.66,-14.32,0.0,0.0,36.93,-2.5,0.0,-51.98,34.43,-17.54
463,-0.0,0.0,0.0,-37.68,-6.92,-0.0,0.0,26.48,-2.55,0.0,-44.6,23.93,-20.67
464,-0.0,0.0,0.0,-37.79,-11.73,-0.0,-0.0,30.19,-2.49,0.0,-49.52,27.71,-21.81
465,-0.0,-0.0,0.0,-37.31,-8.7,-0.0,0.0,29.11,-2.42,0.0,-46.01,26.69,-19.32
466,0.0,-0.0,0.0,-0.0,-0.08,0.0,0.0,0.11,0.0,0.0,-0.08,0.11,0.03
467,0.0,0.0,-0.0,-0.0,-0.12,-0.0,0.0,0.36,0.0,0.0,-0.12,0.36,0.24
468,0.0,-0.0,0.0,-34.01,-12.07,-0.0,0.0,32.24,-2.46,0.0,-46.08,29.79,-16.29
469,0.0,-0.0,0.0,-39.64,-14.49,0.0,0.0,34.82,-2.49,0.0,-54.13,32.32,-21.81
470,-0.0,-0.0,0.0,-0.0,-0.1,-0.0,-0.0,0.15,0.0,0.0,-0.1,0.15,0.05
471,-0.0,-0.0,0.0,-0.0,-0.12,-0.0,-0.0,0.11,-0.0,0.0,-0.12,0.11,-0.01
472,0.0,0.0,-0.0,-37.23,-10.28,-0.0,-0.0,31.67,-2.52,0.0,-47.51,29.14,-18.37
473,0.0,-0.0,-0.0,0.0,-0.11,0.0,0.0,0.05,0.0,0.0,-0.11,0.05,-0.06
474,0.0,-0.0,0.0,-37.24,-13.21,-0.0,-0.0,31.88,-2.4,0.0,-50.44,29.48,-20.96
475,0.0,-0.0,0.0,0.0,-0.11,-0.0,0.0,0.06,0.0,0.0,-0.11,0.06,-0.05
476,-0.0,-0.0,-0.0,-38.86,-7.81,0.0,0.0,32.58,-2.41,0.0,-46.67,30.17,-16.51
477,-0.0,-0.0,0.0,-37.42,-2.3,-0.0,0.0,27.76,-2.47,0.0,-39.72,25.28,-14.44
478,-0.0,0.0,0.0,-34.88,-14.75,0.0,-0.0,31.69,-2.5,0.0,-49.63,29.19,-20.44
479,0.0,-0.0,0.0,-0.0,-0.13,-0.0,0.0,0.04,-0.0,0.0,-0.13,0.04,-0.1
480,0.0,0.0,-0.0,-0.0,-0.14,0.0,0.0,0.16,-0.0,0.0,-0.14,0.16,0.02
481,-0.0,-0.0,-0.0,-36.4,-14.68,0.0,0.0,35.86,-2.52,0.0,-51.08,33.35,-17.73
482,-0.0,0.0,0.0,-0.0,-0.15,-0.0,-0.0,0.06,0.0,0.0,-0.15,0.06,-0.09
483,0.0,0.0,0.0,-38.87,-8.16,0.0,-0.0,30.4,-2.47,0.0,-47.03,27.92,-19.11
484,0.0,-0.0,-0.0,-35.68,-6.92,-0.0,0.0,29.96,-2.59,0.0,-42.6,27.37,-15.24
485,-0.0,0.0,0.0,-36.7,-8.66,0.0,0.0,31.42,-2.58,0.0,-45.36,28.84,-16.52
486,0.0,0.0,0.0,-0.0,-0.17,0.0,-0.0,0.39,0.0,0.0,-0.17,0.39,0.22
487,-0.0,-0.0,0.0,0.0,-0.15,0.0,0.0,0.36,0.0,0.0,-0.15,0.36,0.21
488,-0.0,0.0,-0.0,-0.0,-0.13,-0.0,0.0,0.34,-0.0,0.0,-0.13,0.34,0.21
489,-0.0,0.0,0.0,-0.0,-0.13,0.0,-0.0,0.09,0.0,0.0,-0.13,0.09,-0.04
490,-0.0,-0.0,0.0,-34.23,-13.55,0.0,-0.0,31.8,-2.56,0.0,-47.78,29.24,-18.54
491,-0.0,0.0,-0.0,-0.0,-0.13,0.0,0.0,0.59,0.0,0.0,-0.13,0.59,0.46
492,0.0,0.0,0.0,-35.43,-13.17,-0.0,-0.0,31.17,-2.54,0.0,-48.61,28.63,-19.98
493,0.0,-0.0,0.0,-36.59,-14.13,-0.0,-0.0,32.41,-2.47,0.0,-50.72,29.94,-20.78
494,-0.0,0.0,-0.0,-33.62,-15.27,0.0,-0.0,30.92,-2.64,0.0,-48.89,28.28,-20.61
495,0.0,0.0,-0.0,-36.85,-10.94,0.0,-0.0,30.68,-2.59,0.0,-47.79,28.1,-19.69
496,0.0,0.0,0.0,-36.71,-16.37,-0.0,-0.0,31.66,-2.55,0.0,-53.08,29.11,-23.97
497,-0.0,0.0,0.0,0.0,0.1,-0.0,-0.0,-0.17,-0.0,0.0,0.1,-0.17,-0.07
498,-0.0,0.0,-0.0,-36.91,-11.24,-0.0,-0.0,34.59,-2.61,0.0,-48.15,31.98,-16.17
499,0.0,-0.0,0.0,-35.84,-8.42,0.0,-0.0,29.72,-2.5,0.0,-44.25,27.22,-17.04
500,-0.0,0.0,0.0,-34.34,-7.23,0.0,-0.0,29.31,-2.67,0.0,-41.57,26.64,-14.93


